Source File,TF-IDF Vector Index
A-J_stopword_clean.xlsx,287
A-J_stopword_clean.xlsx,288
A-J_stopword_clean.xlsx,289
A-J_stopword_clean.xlsx,290
A-J_stopword_clean.xlsx,291
A-J_stopword_clean.xlsx,292
A-J_stopword_clean.xlsx,293
A-J_stopword_clean.xlsx,294
A-J_stopword_clean.xlsx,295
A-J_stopword_clean.xlsx,296
A-J_stopword_clean.xlsx,297
A-J_stopword_clean.xlsx,298
A-J_stopword_clean.xlsx,299
A-J_stopword_clean.xlsx,300
A-J_stopword_clean.xlsx,301
A-J_stopword_clean.xlsx,302
A-J_stopword_clean.xlsx,303
A-J_stopword_clean.xlsx,304
A-J_stopword_clean.xlsx,305
A-J_stopword_clean.xlsx,306
A-J_stopword_clean.xlsx,307
A-J_stopword_clean.xlsx,308
A-J_stopword_clean.xlsx,309
A-J_stopword_clean.xlsx,310
A-J_stopword_clean.xlsx,311
A-J_stopword_clean.xlsx,312
A-J_stopword_clean.xlsx,313
A-J_stopword_clean.xlsx,314
A-J_stopword_clean.xlsx,315
A-J_stopword_clean.xlsx,316
A-J_stopword_clean.xlsx,317
A-J_stopword_clean.xlsx,318
A-J_stopword_clean.xlsx,319
A-J_stopword_clean.xlsx,320
A-J_stopword_clean.xlsx,321
A-J_stopword_clean.xlsx,322
A-J_stopword_clean.xlsx,323
A-J_stopword_clean.xlsx,324
A-J_stopword_clean.xlsx,325
A-J_stopword_clean.xlsx,326
A-J_stopword_clean.xlsx,327
A-J_stopword_clean.xlsx,328
A-J_stopword_clean.xlsx,329
A-J_stopword_clean.xlsx,330
A-J_stopword_clean.xlsx,331
A-J_stopword_clean.xlsx,332
A-J_stopword_clean.xlsx,333
A-J_stopword_clean.xlsx,334
A-J_stopword_clean.xlsx,335
A-J_stopword_clean.xlsx,336
A-J_stopword_clean.xlsx,337
A-J_stopword_clean.xlsx,338
A-J_stopword_clean.xlsx,339
A-J_stopword_clean.xlsx,340
A-J_stopword_clean.xlsx,341
A-J_stopword_clean.xlsx,342
A-J_stopword_clean.xlsx,343
A-J_stopword_clean.xlsx,344
A-J_stopword_clean.xlsx,345
A-J_stopword_clean.xlsx,346
A-J_stopword_clean.xlsx,347
A-J_stopword_clean.xlsx,348
A-J_stopword_clean.xlsx,349
A-J_stopword_clean.xlsx,350
A-J_stopword_clean.xlsx,351
A-J_stopword_clean.xlsx,352
A-J_stopword_clean.xlsx,353
A-J_stopword_clean.xlsx,354
A-J_stopword_clean.xlsx,355
A-J_stopword_clean.xlsx,356
A-J_stopword_clean.xlsx,357
A-J_stopword_clean.xlsx,358
A-J_stopword_clean.xlsx,359
A-J_stopword_clean.xlsx,360
A-J_stopword_clean.xlsx,361
A-J_stopword_clean.xlsx,362
A-J_stopword_clean.xlsx,363
A-J_stopword_clean.xlsx,364
A-J_stopword_clean.xlsx,365
A-J_stopword_clean.xlsx,366
A-J_stopword_clean.xlsx,367
A-J_stopword_clean.xlsx,368
A-J_stopword_clean.xlsx,369
A-J_stopword_clean.xlsx,370
A-J_stopword_clean.xlsx,371
A-J_stopword_clean.xlsx,372
A-J_stopword_clean.xlsx,373
A-J_stopword_clean.xlsx,374
A-J_stopword_clean.xlsx,375
A-J_stopword_clean.xlsx,376
A-J_stopword_clean.xlsx,377
A-J_stopword_clean.xlsx,378
A-J_stopword_clean.xlsx,379
A-J_stopword_clean.xlsx,380
A-J_stopword_clean.xlsx,381
A-J_stopword_clean.xlsx,382
A-J_stopword_clean.xlsx,383
A-J_stopword_clean.xlsx,384
A-J_stopword_clean.xlsx,385
A-J_stopword_clean.xlsx,386
A-J_stopword_clean.xlsx,387
A-J_stopword_clean.xlsx,388
A-J_stopword_clean.xlsx,389
A-J_stopword_clean.xlsx,390
A-J_stopword_clean.xlsx,391
A-J_stopword_clean.xlsx,392
A-J_stopword_clean.xlsx,393
A-J_stopword_clean.xlsx,394
A-J_stopword_clean.xlsx,395
A-J_stopword_clean.xlsx,396
A-J_stopword_clean.xlsx,397
A-J_stopword_clean.xlsx,398
A-J_stopword_clean.xlsx,399
A-J_stopword_clean.xlsx,400
A-J_stopword_clean.xlsx,401
A-J_stopword_clean.xlsx,402
A-J_stopword_clean.xlsx,403
A-J_stopword_clean.xlsx,404
A-J_stopword_clean.xlsx,405
A-J_stopword_clean.xlsx,406
A-J_stopword_clean.xlsx,407
A-J_stopword_clean.xlsx,408
A-J_stopword_clean.xlsx,409
A-J_stopword_clean.xlsx,410
A-J_stopword_clean.xlsx,411
A-J_stopword_clean.xlsx,412
A-J_stopword_clean.xlsx,413
A-J_stopword_clean.xlsx,414
A-J_stopword_clean.xlsx,415
A-J_stopword_clean.xlsx,416
A-J_stopword_clean.xlsx,417
A-J_stopword_clean.xlsx,418
A-J_stopword_clean.xlsx,419
A-J_stopword_clean.xlsx,420
A-J_stopword_clean.xlsx,421
A-J_stopword_clean.xlsx,422
A-J_stopword_clean.xlsx,423
A-J_stopword_clean.xlsx,424
A-J_stopword_clean.xlsx,425
A-J_stopword_clean.xlsx,426
A-J_stopword_clean.xlsx,427
A-J_stopword_clean.xlsx,428
A-J_stopword_clean.xlsx,429
A-J_stopword_clean.xlsx,430
A-J_stopword_clean.xlsx,431
A-J_stopword_clean.xlsx,432
A-J_stopword_clean.xlsx,433
A-J_stopword_clean.xlsx,434
A-J_stopword_clean.xlsx,435
A-J_stopword_clean.xlsx,436
A-J_stopword_clean.xlsx,437
A-J_stopword_clean.xlsx,438
A-J_stopword_clean.xlsx,439
A-J_stopword_clean.xlsx,440
A-J_stopword_clean.xlsx,441
A-J_stopword_clean.xlsx,442
A-J_stopword_clean.xlsx,443
A-J_stopword_clean.xlsx,444
A-J_stopword_clean.xlsx,445
A-J_stopword_clean.xlsx,446
A-J_stopword_clean.xlsx,447
A-J_stopword_clean.xlsx,448
A-J_stopword_clean.xlsx,449
A-J_stopword_clean.xlsx,450
A-J_stopword_clean.xlsx,451
A-J_stopword_clean.xlsx,452
A-J_stopword_clean.xlsx,453
A-J_stopword_clean.xlsx,454
A-J_stopword_clean.xlsx,455
A-J_stopword_clean.xlsx,456
A-J_stopword_clean.xlsx,457
A-J_stopword_clean.xlsx,458
A-J_stopword_clean.xlsx,459
A-J_stopword_clean.xlsx,460
A-J_stopword_clean.xlsx,461
A-J_stopword_clean.xlsx,462
A-J_stopword_clean.xlsx,463
A-J_stopword_clean.xlsx,464
A-J_stopword_clean.xlsx,465
A-J_stopword_clean.xlsx,466
A-J_stopword_clean.xlsx,467
A-J_stopword_clean.xlsx,468
A-J_stopword_clean.xlsx,469
A-J_stopword_clean.xlsx,470
A-J_stopword_clean.xlsx,471
A-J_stopword_clean.xlsx,472
A-J_stopword_clean.xlsx,473
A-J_stopword_clean.xlsx,474
A-J_stopword_clean.xlsx,475
A-J_stopword_clean.xlsx,476
A-J_stopword_clean.xlsx,477
A-J_stopword_clean.xlsx,478
A-J_stopword_clean.xlsx,479
A-J_stopword_clean.xlsx,480
A-J_stopword_clean.xlsx,481
A-J_stopword_clean.xlsx,482
A-J_stopword_clean.xlsx,483
A-J_stopword_clean.xlsx,484
A-J_stopword_clean.xlsx,485
A-J_stopword_clean.xlsx,486
A-J_stopword_clean.xlsx,487
A-J_stopword_clean.xlsx,488
A-J_stopword_clean.xlsx,489
A-J_stopword_clean.xlsx,490
A-J_stopword_clean.xlsx,491
A-J_stopword_clean.xlsx,492
A-J_stopword_clean.xlsx,493
A-J_stopword_clean.xlsx,494
A-J_stopword_clean.xlsx,495
A-J_stopword_clean.xlsx,496
A-J_stopword_clean.xlsx,497
A-J_stopword_clean.xlsx,498
A-J_stopword_clean.xlsx,499
A-J_stopword_clean.xlsx,500
A-J_stopword_clean.xlsx,501
A-J_stopword_clean.xlsx,502
A-J_stopword_clean.xlsx,503
A-J_stopword_clean.xlsx,504
A-J_stopword_clean.xlsx,505
A-J_stopword_clean.xlsx,506
A-J_stopword_clean.xlsx,507
A-J_stopword_clean.xlsx,508
A-J_stopword_clean.xlsx,509
A-J_stopword_clean.xlsx,510
A-J_stopword_clean.xlsx,511
A-J_stopword_clean.xlsx,512
A-J_stopword_clean.xlsx,513
A-J_stopword_clean.xlsx,514
A-J_stopword_clean.xlsx,515
A-J_stopword_clean.xlsx,516
A-J_stopword_clean.xlsx,517
A-J_stopword_clean.xlsx,518
A-J_stopword_clean.xlsx,519
A-J_stopword_clean.xlsx,520
A-J_stopword_clean.xlsx,521
A-J_stopword_clean.xlsx,522
A-J_stopword_clean.xlsx,523
A-J_stopword_clean.xlsx,524
A-J_stopword_clean.xlsx,525
A-J_stopword_clean.xlsx,526
A-J_stopword_clean.xlsx,527
A-J_stopword_clean.xlsx,528
A-J_stopword_clean.xlsx,529
A-J_stopword_clean.xlsx,530
A-J_stopword_clean.xlsx,531
A-J_stopword_clean.xlsx,532
A-J_stopword_clean.xlsx,533
A-J_stopword_clean.xlsx,534
A-J_stopword_clean.xlsx,535
A-J_stopword_clean.xlsx,536
A-J_stopword_clean.xlsx,537
A-J_stopword_clean.xlsx,538
A-J_stopword_clean.xlsx,539
A-J_stopword_clean.xlsx,540
A-J_stopword_clean.xlsx,541
A-J_stopword_clean.xlsx,542
A-J_stopword_clean.xlsx,543
A-J_stopword_clean.xlsx,544
A-J_stopword_clean.xlsx,545
A-J_stopword_clean.xlsx,546
A-J_stopword_clean.xlsx,547
A-J_stopword_clean.xlsx,548
A-J_stopword_clean.xlsx,549
A-J_stopword_clean.xlsx,550
A-J_stopword_clean.xlsx,551
A-J_stopword_clean.xlsx,552
A-J_stopword_clean.xlsx,553
A-J_stopword_clean.xlsx,554
A-J_stopword_clean.xlsx,555
A-J_stopword_clean.xlsx,556
A-J_stopword_clean.xlsx,557
A-J_stopword_clean.xlsx,558
A-J_stopword_clean.xlsx,559
A-J_stopword_clean.xlsx,560
A-J_stopword_clean.xlsx,561
A-J_stopword_clean.xlsx,562
A-J_stopword_clean.xlsx,563
A-J_stopword_clean.xlsx,564
A-J_stopword_clean.xlsx,565
A-J_stopword_clean.xlsx,566
A-J_stopword_clean.xlsx,567
A-J_stopword_clean.xlsx,568
A-J_stopword_clean.xlsx,569
A-J_stopword_clean.xlsx,570
A-J_stopword_clean.xlsx,571
A-J_stopword_clean.xlsx,572
A-J_stopword_clean.xlsx,573
A-J_stopword_clean.xlsx,574
A-J_stopword_clean.xlsx,575
A-J_stopword_clean.xlsx,576
A-J_stopword_clean.xlsx,577
A-J_stopword_clean.xlsx,578
A-J_stopword_clean.xlsx,579
A-J_stopword_clean.xlsx,580
A-J_stopword_clean.xlsx,581
A-J_stopword_clean.xlsx,582
A-J_stopword_clean.xlsx,583
A-J_stopword_clean.xlsx,584
A-J_stopword_clean.xlsx,585
A-J_stopword_clean.xlsx,586
A-J_stopword_clean.xlsx,587
A-J_stopword_clean.xlsx,588
A-J_stopword_clean.xlsx,589
A-J_stopword_clean.xlsx,590
A-J_stopword_clean.xlsx,591
A-J_stopword_clean.xlsx,592
A-J_stopword_clean.xlsx,593
A-J_stopword_clean.xlsx,594
