Source File,TF-IDF Vector Index
clean_A-J.xlsx,311
clean_A-J.xlsx,312
clean_A-J.xlsx,313
clean_A-J.xlsx,314
clean_A-J.xlsx,315
clean_A-J.xlsx,316
clean_A-J.xlsx,317
clean_A-J.xlsx,318
clean_A-J.xlsx,319
clean_A-J.xlsx,320
clean_A-J.xlsx,321
clean_A-J.xlsx,322
clean_A-J.xlsx,323
clean_A-J.xlsx,324
clean_A-J.xlsx,325
clean_A-J.xlsx,326
clean_A-J.xlsx,327
clean_A-J.xlsx,328
clean_A-J.xlsx,329
clean_A-J.xlsx,330
clean_A-J.xlsx,331
clean_A-J.xlsx,332
clean_A-J.xlsx,333
clean_A-J.xlsx,334
clean_A-J.xlsx,335
clean_A-J.xlsx,336
clean_A-J.xlsx,337
clean_A-J.xlsx,338
clean_A-J.xlsx,339
clean_A-J.xlsx,340
clean_A-J.xlsx,341
clean_A-J.xlsx,342
clean_A-J.xlsx,343
clean_A-J.xlsx,344
clean_A-J.xlsx,345
clean_A-J.xlsx,346
clean_A-J.xlsx,347
clean_A-J.xlsx,348
clean_A-J.xlsx,349
clean_A-J.xlsx,350
clean_A-J.xlsx,351
clean_A-J.xlsx,352
clean_A-J.xlsx,353
clean_A-J.xlsx,354
clean_A-J.xlsx,355
clean_A-J.xlsx,356
clean_A-J.xlsx,357
clean_A-J.xlsx,358
clean_A-J.xlsx,359
clean_A-J.xlsx,360
clean_A-J.xlsx,361
clean_A-J.xlsx,362
clean_A-J.xlsx,363
clean_A-J.xlsx,364
clean_A-J.xlsx,365
clean_A-J.xlsx,366
clean_A-J.xlsx,367
clean_A-J.xlsx,368
clean_A-J.xlsx,369
clean_A-J.xlsx,370
clean_A-J.xlsx,371
clean_A-J.xlsx,372
clean_A-J.xlsx,373
clean_A-J.xlsx,374
clean_A-J.xlsx,375
clean_A-J.xlsx,376
clean_A-J.xlsx,377
clean_A-J.xlsx,378
clean_A-J.xlsx,379
clean_A-J.xlsx,380
clean_A-J.xlsx,381
clean_A-J.xlsx,382
clean_A-J.xlsx,383
clean_A-J.xlsx,384
clean_A-J.xlsx,385
clean_A-J.xlsx,386
clean_A-J.xlsx,387
clean_A-J.xlsx,388
clean_A-J.xlsx,389
clean_A-J.xlsx,390
clean_A-J.xlsx,391
clean_A-J.xlsx,392
clean_A-J.xlsx,393
clean_A-J.xlsx,394
clean_A-J.xlsx,395
clean_A-J.xlsx,396
clean_A-J.xlsx,397
clean_A-J.xlsx,398
clean_A-J.xlsx,399
clean_A-J.xlsx,400
clean_A-J.xlsx,401
clean_A-J.xlsx,402
clean_A-J.xlsx,403
clean_A-J.xlsx,404
clean_A-J.xlsx,405
clean_A-J.xlsx,406
clean_A-J.xlsx,407
clean_A-J.xlsx,408
clean_A-J.xlsx,409
clean_A-J.xlsx,410
clean_A-J.xlsx,411
clean_A-J.xlsx,412
clean_A-J.xlsx,413
clean_A-J.xlsx,414
clean_A-J.xlsx,415
clean_A-J.xlsx,416
clean_A-J.xlsx,417
clean_A-J.xlsx,418
clean_A-J.xlsx,419
clean_A-J.xlsx,420
clean_A-J.xlsx,421
clean_A-J.xlsx,422
clean_A-J.xlsx,423
clean_A-J.xlsx,424
clean_A-J.xlsx,425
clean_A-J.xlsx,426
clean_A-J.xlsx,427
clean_A-J.xlsx,428
clean_A-J.xlsx,429
clean_A-J.xlsx,430
clean_A-J.xlsx,431
clean_A-J.xlsx,432
clean_A-J.xlsx,433
clean_A-J.xlsx,434
clean_A-J.xlsx,435
clean_A-J.xlsx,436
clean_A-J.xlsx,437
clean_A-J.xlsx,438
clean_A-J.xlsx,439
clean_A-J.xlsx,440
clean_A-J.xlsx,441
clean_A-J.xlsx,442
clean_A-J.xlsx,443
clean_A-J.xlsx,444
clean_A-J.xlsx,445
clean_A-J.xlsx,446
clean_A-J.xlsx,447
clean_A-J.xlsx,448
clean_A-J.xlsx,449
clean_A-J.xlsx,450
clean_A-J.xlsx,451
clean_A-J.xlsx,452
clean_A-J.xlsx,453
clean_A-J.xlsx,454
clean_A-J.xlsx,455
clean_A-J.xlsx,456
clean_A-J.xlsx,457
clean_A-J.xlsx,458
clean_A-J.xlsx,459
clean_A-J.xlsx,460
clean_A-J.xlsx,461
clean_A-J.xlsx,462
clean_A-J.xlsx,463
clean_A-J.xlsx,464
clean_A-J.xlsx,465
clean_A-J.xlsx,466
clean_A-J.xlsx,467
clean_A-J.xlsx,468
clean_A-J.xlsx,469
clean_A-J.xlsx,470
clean_A-J.xlsx,471
clean_A-J.xlsx,472
clean_A-J.xlsx,473
clean_A-J.xlsx,474
clean_A-J.xlsx,475
clean_A-J.xlsx,476
clean_A-J.xlsx,477
clean_A-J.xlsx,478
clean_A-J.xlsx,479
clean_A-J.xlsx,480
clean_A-J.xlsx,481
clean_A-J.xlsx,482
clean_A-J.xlsx,483
clean_A-J.xlsx,484
clean_A-J.xlsx,485
clean_A-J.xlsx,486
clean_A-J.xlsx,487
clean_A-J.xlsx,488
clean_A-J.xlsx,489
clean_A-J.xlsx,490
clean_A-J.xlsx,491
clean_A-J.xlsx,492
clean_A-J.xlsx,493
clean_A-J.xlsx,494
clean_A-J.xlsx,495
clean_A-J.xlsx,496
clean_A-J.xlsx,497
clean_A-J.xlsx,498
clean_A-J.xlsx,499
clean_A-J.xlsx,500
clean_A-J.xlsx,501
clean_A-J.xlsx,502
clean_A-J.xlsx,503
clean_A-J.xlsx,504
clean_A-J.xlsx,505
clean_A-J.xlsx,506
clean_A-J.xlsx,507
clean_A-J.xlsx,508
clean_A-J.xlsx,509
clean_A-J.xlsx,510
clean_A-J.xlsx,511
clean_A-J.xlsx,512
clean_A-J.xlsx,513
clean_A-J.xlsx,514
clean_A-J.xlsx,515
clean_A-J.xlsx,516
clean_A-J.xlsx,517
clean_A-J.xlsx,518
clean_A-J.xlsx,519
clean_A-J.xlsx,520
clean_A-J.xlsx,521
clean_A-J.xlsx,522
clean_A-J.xlsx,523
clean_A-J.xlsx,524
clean_A-J.xlsx,525
clean_A-J.xlsx,526
clean_A-J.xlsx,527
clean_A-J.xlsx,528
clean_A-J.xlsx,529
clean_A-J.xlsx,530
clean_A-J.xlsx,531
clean_A-J.xlsx,532
clean_A-J.xlsx,533
clean_A-J.xlsx,534
clean_A-J.xlsx,535
clean_A-J.xlsx,536
clean_A-J.xlsx,537
clean_A-J.xlsx,538
clean_A-J.xlsx,539
clean_A-J.xlsx,540
clean_A-J.xlsx,541
clean_A-J.xlsx,542
clean_A-J.xlsx,543
clean_A-J.xlsx,544
clean_A-J.xlsx,545
clean_A-J.xlsx,546
clean_A-J.xlsx,547
clean_A-J.xlsx,548
clean_A-J.xlsx,549
clean_A-J.xlsx,550
clean_A-J.xlsx,551
clean_A-J.xlsx,552
clean_A-J.xlsx,553
clean_A-J.xlsx,554
clean_A-J.xlsx,555
clean_A-J.xlsx,556
clean_A-J.xlsx,557
clean_A-J.xlsx,558
clean_A-J.xlsx,559
clean_A-J.xlsx,560
clean_A-J.xlsx,561
clean_A-J.xlsx,562
clean_A-J.xlsx,563
clean_A-J.xlsx,564
clean_A-J.xlsx,565
clean_A-J.xlsx,566
clean_A-J.xlsx,567
clean_A-J.xlsx,568
clean_A-J.xlsx,569
clean_A-J.xlsx,570
clean_A-J.xlsx,571
clean_A-J.xlsx,572
clean_A-J.xlsx,573
clean_A-J.xlsx,574
clean_A-J.xlsx,575
clean_A-J.xlsx,576
clean_A-J.xlsx,577
clean_A-J.xlsx,578
clean_A-J.xlsx,579
clean_A-J.xlsx,580
clean_A-J.xlsx,581
clean_A-J.xlsx,582
clean_A-J.xlsx,583
clean_A-J.xlsx,584
clean_A-J.xlsx,585
clean_A-J.xlsx,586
clean_A-J.xlsx,587
clean_A-J.xlsx,588
clean_A-J.xlsx,589
clean_A-J.xlsx,590
clean_A-J.xlsx,591
clean_A-J.xlsx,592
clean_A-J.xlsx,593
clean_A-J.xlsx,594
clean_A-J.xlsx,595
clean_A-J.xlsx,596
clean_A-J.xlsx,597
clean_A-J.xlsx,598
clean_BBC.xlsx,599
clean_BBC.xlsx,600
clean_BBC.xlsx,601
clean_BBC.xlsx,602
clean_BBC.xlsx,603
clean_BBC.xlsx,604
clean_BBC.xlsx,605
clean_BBC.xlsx,606
clean_BBC.xlsx,607
clean_BBC.xlsx,608
clean_BBC.xlsx,609
clean_BBC.xlsx,610
clean_BBC.xlsx,611
clean_BBC.xlsx,612
clean_BBC.xlsx,613
clean_BBC.xlsx,614
clean_BBC.xlsx,615
clean_BBC.xlsx,616
clean_BBC.xlsx,617
clean_BBC.xlsx,618
clean_BBC.xlsx,619
clean_BBC.xlsx,620
clean_BBC.xlsx,621
clean_BBC.xlsx,622
clean_BBC.xlsx,623
clean_BBC.xlsx,624
clean_BBC.xlsx,625
clean_BBC.xlsx,626
clean_BBC.xlsx,627
clean_BBC.xlsx,628
clean_BBC.xlsx,629
clean_BBC.xlsx,630
clean_BBC.xlsx,631
clean_BBC.xlsx,632
clean_BBC.xlsx,633
clean_BBC.xlsx,634
clean_BBC.xlsx,635
clean_BBC.xlsx,636
clean_BBC.xlsx,637
clean_BBC.xlsx,638
clean_BBC.xlsx,639
clean_BBC.xlsx,640
clean_BBC.xlsx,641
clean_BBC.xlsx,642
clean_BBC.xlsx,643
clean_BBC.xlsx,644
clean_BBC.xlsx,645
clean_BBC.xlsx,646
clean_BBC.xlsx,647
clean_BBC.xlsx,648
clean_BBC.xlsx,649
clean_BBC.xlsx,650
clean_BBC.xlsx,651
clean_BBC.xlsx,652
clean_BBC.xlsx,653
clean_BBC.xlsx,654
clean_BBC.xlsx,655
clean_BBC.xlsx,656
clean_BBC.xlsx,657
clean_BBC.xlsx,658
clean_BBC.xlsx,659
clean_BBC.xlsx,660
clean_BBC.xlsx,661
clean_BBC.xlsx,662
clean_BBC.xlsx,663
clean_BBC.xlsx,664
clean_BBC.xlsx,665
clean_BBC.xlsx,666
clean_BBC.xlsx,667
clean_BBC.xlsx,668
clean_BBC.xlsx,669
clean_BBC.xlsx,670
clean_BBC.xlsx,671
clean_BBC.xlsx,672
clean_BBC.xlsx,673
clean_BBC.xlsx,674
clean_BBC.xlsx,675
clean_BBC.xlsx,676
clean_BBC.xlsx,677
clean_BBC.xlsx,678
clean_BBC.xlsx,679
clean_BBC.xlsx,680
clean_BBC.xlsx,681
clean_BBC.xlsx,682
clean_BBC.xlsx,683
clean_BBC.xlsx,684
clean_BBC.xlsx,685
clean_BBC.xlsx,686
clean_BBC.xlsx,687
clean_BBC.xlsx,688
clean_BBC.xlsx,689
clean_BBC.xlsx,690
clean_BBC.xlsx,691
clean_BBC.xlsx,692
clean_BBC.xlsx,693
clean_BBC.xlsx,694
clean_BBC.xlsx,695
clean_BBC.xlsx,696
clean_BBC.xlsx,697
clean_BBC.xlsx,698
clean_BBC.xlsx,699
clean_BBC.xlsx,700
clean_BBC.xlsx,701
clean_BBC.xlsx,702
clean_BBC.xlsx,703
clean_BBC.xlsx,704
clean_BBC.xlsx,705
clean_BBC.xlsx,706
clean_BBC.xlsx,707
clean_BBC.xlsx,708
clean_BBC.xlsx,709
clean_BBC.xlsx,710
clean_BBC.xlsx,711
clean_BBC.xlsx,712
clean_BBC.xlsx,713
clean_BBC.xlsx,714
clean_BBC.xlsx,715
clean_BBC.xlsx,716
clean_BBC.xlsx,717
clean_BBC.xlsx,718
clean_BBC.xlsx,719
clean_BBC.xlsx,720
clean_BBC.xlsx,721
clean_BBC.xlsx,722
clean_BBC.xlsx,723
clean_BBC.xlsx,724
clean_BBC.xlsx,725
clean_BBC.xlsx,726
